id,effectiveTime,active,moduleId,refsetId,referencedComponentId,attributeDescription,attributeType,attributeOrder,descriptionFormat,descriptionLength,domainId,grouped,attributeCardinality,attributeInGroupCardinality,ruleStrengthId,contentTypeId,mrcmRuleRefsetId,rangeConstraint,attributeRule,sourceEffectiveTime,targetEffectiveTime,domainConstraint,parentDomain,proximalPrimitiveConstraint,proximalPrimitiveRefinement,domainTemplateForPrecoordination,domainTemplateForPostcoordination,guideURL
686fe392-d2f7-586d-98aa-078aba426832,20220831,1,449080006,900000000000534007,900000000000207008,,,,,,,,,,,,,,,20220831.0,20220831.0,,,,,,,
686fe392-d2f7-586d-98aa-078aba426832,20220930,1,449080006,900000000000534007,900000000000207008,,,,,,,,,,,,,,,20220930.0,20220930.0,,,,,,,
686fe392-d2f7-586d-98aa-078aba426832,20221031,1,449080006,900000000000534007,900000000000207008,,,,,,,,,,,,,,,20221031.0,20221031.0,,,,,,,
686fe392-d2f7-586d-98aa-078aba426832,20221130,1,449080006,900000000000534007,900000000000207008,,,,,,,,,,,,,,,20221130.0,20221130.0,,,,,,,
686fe392-d2f7-586d-98aa-078aba426832,20221231,1,449080006,900000000000534007,900000000000207008,,,,,,,,,,,,,,,20221231.0,20221231.0,,,,,,,
686fe392-d2f7-586d-98aa-078aba426832,20230131,1,449080006,900000000000534007,900000000000207008,,,,,,,,,,,,,,,20230131.0,20230131.0,,,,,,,
686fe392-d2f7-586d-98aa-078aba426832,20230228,1,449080006,900000000000534007,900000000000207008,,,,,,,,,,,,,,,20230228.0,20230228.0,,,,,,,
686fe392-d2f7-586d-98aa-078aba426832,20230331,1,449080006,900000000000534007,900000000000207008,,,,,,,,,,,,,,,20230331.0,20230331.0,,,,,,,
686fe392-d2f7-586d-98aa-078aba426832,20230430,1,449080006,900000000000534007,900000000000207008,,,,,,,,,,,,,,,20230430.0,20230430.0,,,,,,,
686fe392-d2f7-586d-98aa-078aba426832,20230531,1,449080006,900000000000534007,900000000000207008,,,,,,,,,,,,,,,20230531.0,20230531.0,,,,,,,
686fe392-d2f7-586d-98aa-078aba426832,20230630,1,449080006,900000000000534007,900000000000207008,,,,,,,,,,,,,,,20230630.0,20230630.0,,,,,,,
686fe392-d2f7-586d-98aa-078aba426832,20230731,1,449080006,900000000000534007,900000000000207008,,,,,,,,,,,,,,,20230731.0,20230731.0,,,,,,,
686fe392-d2f7-586d-98aa-078aba426832,20230901,1,449080006,900000000000534007,900000000000207008,,,,,,,,,,,,,,,20230901.0,20230901.0,,,,,,,
686fe392-d2f7-586d-98aa-078aba426832,20231001,1,449080006,900000000000534007,900000000000207008,,,,,,,,,,,,,,,20231001.0,20231001.0,,,,,,,
686fe392-d2f7-586d-98aa-078aba426832,20231101,1,449080006,900000000000534007,900000000000207008,,,,,,,,,,,,,,,20231101.0,20231101.0,,,,,,,
686fe392-d2f7-586d-98aa-078aba426832,20231201,1,449080006,900000000000534007,900000000000207008,,,,,,,,,,,,,,,20231201.0,20231201.0,,,,,,,
686fe392-d2f7-586d-98aa-078aba426832,20240101,1,449080006,900000000000534007,900000000000207008,,,,,,,,,,,,,,,20240101.0,20240101.0,,,,,,,
70edb2ac-8a7a-5a94-b385-f8ad80db3858,20110301,1,731000124108,900000000000534007,900000000000012004,,,,,,,,,,,,,,,20110301.0,20110131.0,,,,,,,
70edb2ac-8a7a-5a94-b385-f8ad80db3858,20110901,1,731000124108,900000000000534007,900000000000012004,,,,,,,,,,,,,,,20110901.0,20110731.0,,,,,,,
70edb2ac-8a7a-5a94-b385-f8ad80db3858,20120301,1,731000124108,900000000000534007,900000000000012004,,,,,,,,,,,,,,,20120301.0,20120131.0,,,,,,,
70edb2ac-8a7a-5a94-b385-f8ad80db3858,20120901,1,731000124108,900000000000534007,900000000000012004,,,,,,,,,,,,,,,20120901.0,20120731.0,,,,,,,
70edb2ac-8a7a-5a94-b385-f8ad80db3858,20130301,1,731000124108,900000000000534007,900000000000012004,,,,,,,,,,,,,,,20130301.0,20130131.0,,,,,,,
70edb2ac-8a7a-5a94-b385-f8ad80db3858,20130901,1,731000124108,900000000000534007,900000000000012004,,,,,,,,,,,,,,,20130901.0,20130731.0,,,,,,,
70edb2ac-8a7a-5a94-b385-f8ad80db3858,20140301,1,731000124108,900000000000534007,900000000000012004,,,,,,,,,,,,,,,20140301.0,20140131.0,,,,,,,
70edb2ac-8a7a-5a94-b385-f8ad80db3858,20140901,1,731000124108,900000000000534007,900000000000012004,,,,,,,,,,,,,,,20140901.0,20140731.0,,,,,,,
70edb2ac-8a7a-5a94-b385-f8ad80db3858,20150301,1,731000124108,900000000000534007,900000000000012004,,,,,,,,,,,,,,,20150301.0,20150131.0,,,,,,,
70edb2ac-8a7a-5a94-b385-f8ad80db3858,20150901,1,731000124108,900000000000534007,900000000000012004,,,,,,,,,,,,,,,20150901.0,20150731.0,,,,,,,
70edb2ac-8a7a-5a94-b385-f8ad80db3858,20160301,1,731000124108,900000000000534007,900000000000012004,,,,,,,,,,,,,,,20160301.0,20160131.0,,,,,,,
70edb2ac-8a7a-5a94-b385-f8ad80db3858,20160901,1,731000124108,900000000000534007,900000000000012004,,,,,,,,,,,,,,,20160901.0,20160731.0,,,,,,,
70edb2ac-8a7a-5a94-b385-f8ad80db3858,20170301,1,731000124108,900000000000534007,900000000000012004,,,,,,,,,,,,,,,20170301.0,20170131.0,,,,,,,
70edb2ac-8a7a-5a94-b385-f8ad80db3858,20170901,1,731000124108,900000000000534007,900000000000012004,,,,,,,,,,,,,,,20170901.0,20170731.0,,,,,,,
70edb2ac-8a7a-5a94-b385-f8ad80db3858,20180301,1,731000124108,900000000000534007,900000000000012004,,,,,,,,,,,,,,,20180301.0,20180131.0,,,,,,,
70edb2ac-8a7a-5a94-b385-f8ad80db3858,20180901,1,731000124108,900000000000534007,900000000000012004,,,,,,,,,,,,,,,20180901.0,20180731.0,,,,,,,
70edb2ac-8a7a-5a94-b385-f8ad80db3858,20190301,1,731000124108,900000000000534007,900000000000012004,,,,,,,,,,,,,,,20190301.0,20190131.0,,,,,,,
70edb2ac-8a7a-5a94-b385-f8ad80db3858,20190901,1,731000124108,900000000000534007,900000000000012004,,,,,,,,,,,,,,,20190901.0,20190731.0,,,,,,,
70edb2ac-8a7a-5a94-b385-f8ad80db3858,20200301,1,731000124108,900000000000534007,900000000000012004,,,,,,,,,,,,,,,20200301.0,20200131.0,,,,,,,
70edb2ac-8a7a-5a94-b385-f8ad80db3858,20200901,1,731000124108,900000000000534007,900000000000012004,,,,,,,,,,,,,,,20200901.0,20200731.0,,,,,,,
70edb2ac-8a7a-5a94-b385-f8ad80db3858,20210301,1,731000124108,900000000000534007,900000000000012004,,,,,,,,,,,,,,,20210301.0,20210131.0,,,,,,,
70edb2ac-8a7a-5a94-b385-f8ad80db3858,20210901,1,731000124108,900000000000534007,900000000000012004,,,,,,,,,,,,,,,20210901.0,20210731.0,,,,,,,
70edb2ac-8a7a-5a94-b385-f8ad80db3858,20220301,1,731000124108,900000000000534007,900000000000012004,,,,,,,,,,,,,,,20220301.0,20220131.0,,,,,,,
70edb2ac-8a7a-5a94-b385-f8ad80db3858,20220901,1,731000124108,900000000000534007,900000000000012004,,,,,,,,,,,,,,,20220901.0,20220630.0,,,,,,,
70edb2ac-8a7a-5a94-b385-f8ad80db3858,20230301,1,731000124108,900000000000534007,900000000000012004,,,,,,,,,,,,,,,20230301.0,20221231.0,,,,,,,
70edb2ac-8a7a-5a94-b385-f8ad80db3858,20230901,1,731000124108,900000000000534007,900000000000012004,,,,,,,,,,,,,,,20230901.0,20230630.0,,,,,,,
70edb2ac-8a7a-5a94-b385-f8ad80db3858,20240301,1,731000124108,900000000000534007,900000000000012004,,,,,,,,,,,,,,,20240301.0,20240101.0,,,,,,,
71ae8ceb-7984-550c-b1f5-9a69681b383a,20110301,1,731000124108,900000000000534007,900000000000207008,,,,,,,,,,,,,,,20110301.0,20110131.0,,,,,,,
71ae8ceb-7984-550c-b1f5-9a69681b383a,20110901,1,731000124108,900000000000534007,900000000000207008,,,,,,,,,,,,,,,20110901.0,20110731.0,,,,,,,
71ae8ceb-7984-550c-b1f5-9a69681b383a,20120301,1,731000124108,900000000000534007,900000000000207008,,,,,,,,,,,,,,,20120301.0,20120131.0,,,,,,,
71ae8ceb-7984-550c-b1f5-9a69681b383a,20120901,1,731000124108,900000000000534007,900000000000207008,,,,,,,,,,,,,,,20120901.0,20120731.0,,,,,,,
71ae8ceb-7984-550c-b1f5-9a69681b383a,20130301,1,731000124108,900000000000534007,900000000000207008,,,,,,,,,,,,,,,20130301.0,20130131.0,,,,,,,
71ae8ceb-7984-550c-b1f5-9a69681b383a,20130901,1,731000124108,900000000000534007,900000000000207008,,,,,,,,,,,,,,,20130901.0,20130731.0,,,,,,,
71ae8ceb-7984-550c-b1f5-9a69681b383a,20140301,1,731000124108,900000000000534007,900000000000207008,,,,,,,,,,,,,,,20140301.0,20140131.0,,,,,,,
71ae8ceb-7984-550c-b1f5-9a69681b383a,20140901,1,731000124108,900000000000534007,900000000000207008,,,,,,,,,,,,,,,20140901.0,20140731.0,,,,,,,
71ae8ceb-7984-550c-b1f5-9a69681b383a,20150301,1,731000124108,900000000000534007,900000000000207008,,,,,,,,,,,,,,,20150301.0,20150131.0,,,,,,,
71ae8ceb-7984-550c-b1f5-9a69681b383a,20150901,1,731000124108,900000000000534007,900000000000207008,,,,,,,,,,,,,,,20150901.0,20150731.0,,,,,,,
71ae8ceb-7984-550c-b1f5-9a69681b383a,20160301,1,731000124108,900000000000534007,900000000000207008,,,,,,,,,,,,,,,20160301.0,20160131.0,,,,,,,
71ae8ceb-7984-550c-b1f5-9a69681b383a,20160901,1,731000124108,900000000000534007,900000000000207008,,,,,,,,,,,,,,,20160901.0,20160731.0,,,,,,,
71ae8ceb-7984-550c-b1f5-9a69681b383a,20170301,1,731000124108,900000000000534007,900000000000207008,,,,,,,,,,,,,,,20170301.0,20170131.0,,,,,,,
71ae8ceb-7984-550c-b1f5-9a69681b383a,20170901,1,731000124108,900000000000534007,900000000000207008,,,,,,,,,,,,,,,20170901.0,20170731.0,,,,,,,
71ae8ceb-7984-550c-b1f5-9a69681b383a,20180301,1,731000124108,900000000000534007,900000000000207008,,,,,,,,,,,,,,,20180301.0,20180131.0,,,,,,,
71ae8ceb-7984-550c-b1f5-9a69681b383a,20180901,1,731000124108,900000000000534007,900000000000207008,,,,,,,,,,,,,,,20180901.0,20180731.0,,,,,,,
71ae8ceb-7984-550c-b1f5-9a69681b383a,20190301,1,731000124108,900000000000534007,900000000000207008,,,,,,,,,,,,,,,20190301.0,20190131.0,,,,,,,
71ae8ceb-7984-550c-b1f5-9a69681b383a,20190901,1,731000124108,900000000000534007,900000000000207008,,,,,,,,,,,,,,,20190901.0,20190731.0,,,,,,,
71ae8ceb-7984-550c-b1f5-9a69681b383a,20200301,1,731000124108,900000000000534007,900000000000207008,,,,,,,,,,,,,,,20200301.0,20200131.0,,,,,,,
71ae8ceb-7984-550c-b1f5-9a69681b383a,20200901,1,731000124108,900000000000534007,900000000000207008,,,,,,,,,,,,,,,20200901.0,20200731.0,,,,,,,
71ae8ceb-7984-550c-b1f5-9a69681b383a,20210301,1,731000124108,900000000000534007,900000000000207008,,,,,,,,,,,,,,,20210301.0,20210131.0,,,,,,,
71ae8ceb-7984-550c-b1f5-9a69681b383a,20210901,1,731000124108,900000000000534007,900000000000207008,,,,,,,,,,,,,,,20210901.0,20210731.0,,,,,,,
71ae8ceb-7984-550c-b1f5-9a69681b383a,20220301,1,731000124108,900000000000534007,900000000000207008,,,,,,,,,,,,,,,20220301.0,20220131.0,,,,,,,
71ae8ceb-7984-550c-b1f5-9a69681b383a,20220901,1,731000124108,900000000000534007,900000000000207008,,,,,,,,,,,,,,,20220901.0,20220630.0,,,,,,,
71ae8ceb-7984-550c-b1f5-9a69681b383a,20230301,1,731000124108,900000000000534007,900000000000207008,,,,,,,,,,,,,,,20230301.0,20221231.0,,,,,,,
71ae8ceb-7984-550c-b1f5-9a69681b383a,20230901,1,731000124108,900000000000534007,900000000000207008,,,,,,,,,,,,,,,20230901.0,20230630.0,,,,,,,
71ae8ceb-7984-550c-b1f5-9a69681b383a,20240301,1,731000124108,900000000000534007,900000000000207008,,,,,,,,,,,,,,,20240301.0,20240101.0,,,,,,,
821b5d55-2985-4293-98a9-2959a69b0b3b,20170731,1,900000000000012004,723560006,71388002,,,,,,,,,,,,,,,,,<< 71388002 |Procedure (procedure)|,,<< 71388002 |Procedure (procedure)|,,"[[+id(<< 71388002 |Procedure (procedure)|)]]: [[0..*]] { [[0..1]] 260507000 |Access| = [[+id(<< 309795001 |Surgical access values (qualifier value)|)]], [[0..1]] 363699004 |Direct device| = [[+id(<< 49062001 |Device (physical object)|)]], [[0..1]] 363700003 |Direct morphology| = [[+id(<< 49755003 |Morphologically abnormal structure (morphologic abnormality)|)]], [[0..1]] 363701004 |Direct substance| = [[+id(<< 105590001 |Substance (substance)| OR << 373873005 |Pharmaceutical / biologic product (product)|)]], [[0..1]] 363702006 |Has focus| = [[+id(<< 404684003 |Clinical finding (finding)| OR << 71388002 |Procedure (procedure)|)]], [[0..1]] 363703001 |Has intent| = [[+id(<< 363675004 |Intents (nature of procedure values) (qualifier value)|)]], [[0..1]] 363710007 |Indirect device| = [[+id(<< 49062001 |Device (physical object)|)]], [[0..1]] 363709002 |Indirect morphology| = [[+id(<< 49755003 |Morphologically abnormal structure (morphologic abnormality)|)]], [[0..1]] 260686004 |Method| = [[+id(<< 129264002 |Action (qualifier value)|)]], [[0..1]] 260870009 |Priority| = [[+id(<< 272125009 |Priorities (qualifier value)|)]], [[0..*]] 405815000 |Procedure device| = [[+id(<< 49062001 |Device (physical object)|)]], [[0..*]] 405816004 |Procedure morphology| = [[+id(<< 49755003 |Morphologically abnormal structure (morphologic abnormality)|)]], [[0..*]] 363704007 |Procedure site| = [[+id(<< 442083009 |Anatomical or acquired body structure (body structure)|)]], [[0..1]] 405813007 |Procedure site - Direct| = [[+id(<< 442083009 |Anatomical or acquired body structure (body structure)|)]], [[0..1]] 405814001 |Procedure site - Indirect| = [[+id(<< 442083009 |Anatomical or acquired body structure (body structure)|)]], [[0..1]] 370131001 |Recipient category| = [[+id(<< 125676002 |Person (person)| OR << 35359004 |Family (social concept)| OR << 133928008 |Community (social concept)| OR << 105455006 |Donor for medical or surgical procedure (person)| OR << 389109008 |Group (social concept)|)]], [[0..1]] 246513007 |Revision status| = [[+id(<< 261424001 |Primary operation (qualifier value)| OR << 255231005 |Revision - value (qualifier value)| OR << 257958009 |Part of multistage procedure (qualifier value)|)]], [[0..1]] 425391005 |Using access device| = [[+id(<< 49062001 |Device (physical object)|)]], [[0..*]] 424226004 |Using device| = [[+id(<< 49062001 |Device (physical object)|)]], [[0..1]] 424244007 |Using energy| = [[+id(<< 78621006 |Physical force (physical force)|)]], [[0..1]] 424361007 |Using substance| = [[+id(<< 105590001 |Substance (substance)|)]] }","[[+scg(<< 71388002 |Procedure (procedure)|)]]: [[0..*]] { [[0..1]] 260507000 |Access| = [[+scg(<< 309795001 |Surgical access values (qualifier value)|)]], [[0..1]] 363699004 |Direct device| = [[+scg(<< 49062001 |Device (physical object)|)]], [[0..1]] 363700003 |Direct morphology| = [[+scg(<< 49755003 |Morphologically abnormal structure (morphologic abnormality)|)]], [[0..1]] 363701004 |Direct substance| = [[+scg(<< 105590001 |Substance (substance)| OR << 373873005 |Pharmaceutical / biologic product (product)|)]], [[0..1]] 363702006 |Has focus| = [[+scg(<< 404684003 |Clinical finding (finding)| OR << 71388002 |Procedure (procedure)|)]], [[0..1]] 363703001 |Has intent| = [[+scg(<< 363675004 |Intents (nature of procedure values) (qualifier value)|)]], [[0..1]] 363710007 |Indirect device| = [[+scg(<< 49062001 |Device (physical object)|)]], [[0..1]] 363709002 |Indirect morphology| = [[+scg(<< 49755003 |Morphologically abnormal structure (morphologic abnormality)|)]], [[0..1]] 260686004 |Method| = [[+scg(<< 129264002 |Action (qualifier value)|)]], [[0..1]] 260870009 |Priority| = [[+scg(<< 272125009 |Priorities (qualifier value)|)]], [[0..*]] 405815000 |Procedure device| = [[+scg(<< 49062001 |Device (physical object)|)]], [[0..*]] 405816004 |Procedure morphology| = [[+scg(<< 49755003 |Morphologically abnormal structure (morphologic abnormality)|)]], [[0..*]] 363704007 |Procedure site| = [[+scg(<< 442083009 |Anatomical or acquired body structure (body structure)|)]], [[0..1]] 405813007 |Procedure site - Direct| = [[+scg(<< 442083009 |Anatomical or acquired body structure (body structure)|)]], [[0..1]] 405814001 |Procedure site - Indirect| = [[+scg(<< 442083009 |Anatomical or acquired body structure (body structure)|)]], [[0..1]] 370131001 |Recipient category| = [[+scg(<< 125676002 |Person (person)| OR << 35359004 |Family (social concept)| OR << 133928008 |Community (social concept)| OR << 105455006 |Donor for medical or surgical procedure (person)| OR << 389109008 |Group (social concept)|)]], [[0..1]] 246513007 |Revision status| = [[+scg(<< 261424001 |Primary operation (qualifier value)| OR << 255231005 |Revision - value (qualifier value)| OR << 257958009 |Part of multistage procedure (qualifier value)|)]], [[0..1]] 425391005 |Using access device| = [[+scg(<< 49062001 |Device (physical object)|)]], [[0..*]] 424226004 |Using device| = [[+scg(<< 49062001 |Device (physical object)|)]], [[0..1]] 424244007 |Using energy| = [[+scg(<< 78621006 |Physical force (physical force)|)]], [[0..1]] 424361007 |Using substance| = [[+scg(<< 105590001 |Substance (substance)|)]] }",http://snomed.org/dom71388002
821b5d55-2985-4293-98a9-2959a69b0b3b,20190731,1,900000000000012004,723560006,71388002,,,,,,,,,,,,,,,,,<< 71388002 |Procedure (procedure)|,,<< 71388002 |Procedure (procedure)|,,"[[+id(<< 71388002 |Procedure (procedure)|)]]: [[0..*]] { [[0..1]] 260507000 |Access| = [[+id(<< 309795001 |Surgical access values (qualifier value)|)]], [[0..1]] 363699004 |Direct device| = [[+id(<< 49062001 |Device (physical object)|)]], [[0..1]] 363700003 |Direct morphology| = [[+id(<< 49755003 |Morphologically abnormal structure (morphologic abnormality)|)]], [[0..1]] 363701004 |Direct substance| = [[+id(<< 105590001 |Substance (substance)| OR << 373873005 |Pharmaceutical / biologic product (product)|)]], [[0..1]] 363702006 |Has focus| = [[+id(<< 404684003 |Clinical finding (finding)| OR << 71388002 |Procedure (procedure)|)]], [[0..1]] 363703001 |Has intent| = [[+id(<< 363675004 |Intents (nature of procedure values) (qualifier value)|)]], [[0..1]] 363710007 |Indirect device| = [[+id(<< 49062001 |Device (physical object)|)]], [[0..1]] 363709002 |Indirect morphology| = [[+id(<< 49755003 |Morphologically abnormal structure (morphologic abnormality)|)]], [[0..1]] 260686004 |Method| = [[+id(<< 129264002 |Action (qualifier value)|)]], [[0..1]] 260870009 |Priority| = [[+id(<< 272125009 |Priorities (qualifier value)|)]], [[0..*]] 405815000 |Procedure device| = [[+id(<< 49062001 |Device (physical object)|)]], [[0..*]] 405816004 |Procedure morphology| = [[+id(<< 49755003 |Morphologically abnormal structure (morphologic abnormality)|)]], [[0..*]] 363704007 |Procedure site| = [[+id(<< 442083009 |Anatomical or acquired body structure (body structure)|)]], [[0..1]] 405813007 |Procedure site - Direct| = [[+id(<< 442083009 |Anatomical or acquired body structure (body structure)|)]], [[0..1]] 405814001 |Procedure site - Indirect| = [[+id(<< 442083009 |Anatomical or acquired body structure (body structure)|)]], [[0..1]] 370131001 |Recipient category| = [[+id(<< 125676002 |Person (person)| OR << 35359004 |Family (social concept)| OR << 133928008 |Community (social concept)| OR << 389109008 |Group (social concept)|)]], [[0..1]] 246513007 |Revision status| = [[+id(<< 261424001 |Primary operation (qualifier value)| OR << 255231005 |Revision - value (qualifier value)| OR << 257958009 |Part of multistage procedure (qualifier value)|)]], [[0..1]] 425391005 |Using access device| = [[+id(<< 49062001 |Device (physical object)|)]], [[0..*]] 424226004 |Using device| = [[+id(<< 49062001 |Device (physical object)|)]], [[0..1]] 424244007 |Using energy| = [[+id(<< 78621006 |Physical force (physical force)|)]], [[0..1]] 424361007 |Using substance| = [[+id(<< 105590001 |Substance (substance)|)]] }","[[+scg(<< 71388002 |Procedure (procedure)|)]]: [[0..*]] { [[0..1]] 260507000 |Access| = [[+scg(<< 309795001 |Surgical access values (qualifier value)|)]], [[0..1]] 363699004 |Direct device| = [[+scg(<< 49062001 |Device (physical object)|)]], [[0..1]] 363700003 |Direct morphology| = [[+scg(<< 49755003 |Morphologically abnormal structure (morphologic abnormality)|)]], [[0..1]] 363701004 |Direct substance| = [[+scg(<< 105590001 |Substance (substance)| OR << 373873005 |Pharmaceutical / biologic product (product)|)]], [[0..1]] 363702006 |Has focus| = [[+scg(<< 404684003 |Clinical finding (finding)| OR << 71388002 |Procedure (procedure)|)]], [[0..1]] 363703001 |Has intent| = [[+scg(<< 363675004 |Intents (nature of procedure values) (qualifier value)|)]], [[0..1]] 363710007 |Indirect device| = [[+scg(<< 49062001 |Device (physical object)|)]], [[0..1]] 363709002 |Indirect morphology| = [[+scg(<< 49755003 |Morphologically abnormal structure (morphologic abnormality)|)]], [[0..1]] 260686004 |Method| = [[+scg(<< 129264002 |Action (qualifier value)|)]], [[0..1]] 260870009 |Priority| = [[+scg(<< 272125009 |Priorities (qualifier value)|)]], [[0..*]] 405815000 |Procedure device| = [[+scg(<< 49062001 |Device (physical object)|)]], [[0..*]] 405816004 |Procedure morphology| = [[+scg(<< 49755003 |Morphologically abnormal structure (morphologic abnormality)|)]], [[0..*]] 363704007 |Procedure site| = [[+scg(<< 442083009 |Anatomical or acquired body structure (body structure)|)]], [[0..1]] 405813007 |Procedure site - Direct| = [[+scg(<< 442083009 |Anatomical or acquired body structure (body structure)|)]], [[0..1]] 405814001 |Procedure site - Indirect| = [[+scg(<< 442083009 |Anatomical or acquired body structure (body structure)|)]], [[0..1]] 370131001 |Recipient category| = [[+scg(<< 125676002 |Person (person)| OR << 35359004 |Family (social concept)| OR << 133928008 |Community (social concept)| OR << 389109008 |Group (social concept)|)]], [[0..1]] 246513007 |Revision status| = [[+scg(<< 261424001 |Primary operation (qualifier value)| OR << 255231005 |Revision - value (qualifier value)| OR << 257958009 |Part of multistage procedure (qualifier value)|)]], [[0..1]] 425391005 |Using access device| = [[+scg(<< 49062001 |Device (physical object)|)]], [[0..*]] 424226004 |Using device| = [[+scg(<< 49062001 |Device (physical object)|)]], [[0..1]] 424244007 |Using energy| = [[+scg(<< 78621006 |Physical force (physical force)|)]], [[0..1]] 424361007 |Using substance| = [[+scg(<< 105590001 |Substance (substance)|)]] }",http://snomed.org/dom71388002
821b5d55-2985-4293-98a9-2959a69b0b3b,20200731,1,900000000000012004,723560006,71388002,,,,,,,,,,,,,,,,,<< 71388002 |Procedure (procedure)|,,<< 71388002 |Procedure (procedure)|,,"[[+id(<< 71388002 |Procedure (procedure)|)]]: [[0..*]] { [[0..1]] 246513007 |Revision status| = [[+id(<< 255231005 |Revision - value (qualifier value)| OR << 257958009 |Part of multistage procedure (qualifier value)| OR << 261424001 |Primary operation (qualifier value)|)]], [[0..1]] 260507000 |Access| = [[+id(<< 309795001 |Surgical access values (qualifier value)|)]], [[0..1]] 260686004 |Method| = [[+id(<< 129264002 |Action (qualifier value)|)]], [[0..1]] 260870009 |Priority| = [[+id(<< 272125009 |Priorities (qualifier value)|)]], [[0..1]] 363699004 |Direct device| = [[+id(<< 49062001 |Device (physical object)|)]], [[0..1]] 363700003 |Direct morphology| = [[+id(<< 49755003 |Morphologically abnormal structure (morphologic abnormality)|)]], [[0..1]] 363701004 |Direct substance| = [[+id(<< 105590001 |Substance (substance)| OR << 373873005 |Pharmaceutical / biologic product (product)|)]], [[0..1]] 363702006 |Has focus| = [[+id(<< 404684003 |Clinical finding (finding)| OR << 71388002 |Procedure (procedure)|)]], [[0..1]] 363703001 |Has intent| = [[+id(<< 363675004 |Intents (nature of procedure values) (qualifier value)|)]], [[0..*]] 363704007 |Procedure site| = [[+id(<< 442083009 |Anatomical or acquired body structure (body structure)|)]], [[0..1]] 363709002 |Indirect morphology| = [[+id(<< 49755003 |Morphologically abnormal structure (morphologic abnormality)|)]], [[0..1]] 363710007 |Indirect device| = [[+id(<< 49062001 |Device (physical object)|)]], [[0..1]] 370131001 |Recipient category| = [[+id(<< 125676002 |Person (person)| OR << 133928008 |Community (social concept)| OR << 35359004 |Family (social concept)| OR << 389109008 |Group (social concept)|)]], [[0..1]] 405813007 |Procedure site - Direct| = [[+id(<< 442083009 |Anatomical or acquired body structure (body structure)|)]], [[0..1]] 405814001 |Procedure site - Indirect| = [[+id(<< 442083009 |Anatomical or acquired body structure (body structure)|)]], [[0..*]] 405815000 |Procedure device| = [[+id(<< 49062001 |Device (physical object)|)]], [[0..*]] 405816004 |Procedure morphology| = [[+id(<< 49755003 |Morphologically abnormal structure (morphologic abnormality)|)]], [[0..*]] 424226004 |Using device| = [[+id(<< 49062001 |Device (physical object)|)]], [[0..1]] 424244007 |Using energy| = [[+id(<< 78621006 |Physical force (physical force)|)]], [[0..1]] 424361007 |Using substance| = [[+id(<< 105590001 |Substance (substance)|)]], [[0..1]] 425391005 |Using access device| = [[+id(<< 49062001 |Device (physical object)|)]] }","[[+scg(<< 71388002 |Procedure (procedure)|)]]: [[0..*]] { [[0..1]] 246513007 |Revision status| = [[+scg(<< 255231005 |Revision - value (qualifier value)| OR << 257958009 |Part of multistage procedure (qualifier value)| OR << 261424001 |Primary operation (qualifier value)|)]], [[0..1]] 260507000 |Access| = [[+scg(<< 309795001 |Surgical access values (qualifier value)|)]], [[0..1]] 260686004 |Method| = [[+scg(<< 129264002 |Action (qualifier value)|)]], [[0..1]] 260870009 |Priority| = [[+scg(<< 272125009 |Priorities (qualifier value)|)]], [[0..1]] 363699004 |Direct device| = [[+scg(<< 49062001 |Device (physical object)|)]], [[0..1]] 363700003 |Direct morphology| = [[+scg(<< 49755003 |Morphologically abnormal structure (morphologic abnormality)|)]], [[0..1]] 363701004 |Direct substance| = [[+scg(<< 105590001 |Substance (substance)| OR << 373873005 |Pharmaceutical / biologic product (product)|)]], [[0..1]] 363702006 |Has focus| = [[+scg(<< 404684003 |Clinical finding (finding)| OR << 71388002 |Procedure (procedure)|)]], [[0..1]] 363703001 |Has intent| = [[+scg(<< 363675004 |Intents (nature of procedure values) (qualifier value)|)]], [[0..*]] 363704007 |Procedure site| = [[+scg(<< 442083009 |Anatomical or acquired body structure (body structure)|)]], [[0..1]] 363709002 |Indirect morphology| = [[+scg(<< 49755003 |Morphologically abnormal structure (morphologic abnormality)|)]], [[0..1]] 363710007 |Indirect device| = [[+scg(<< 49062001 |Device (physical object)|)]], [[0..1]] 370131001 |Recipient category| = [[+scg(<< 125676002 |Person (person)| OR << 133928008 |Community (social concept)| OR << 35359004 |Family (social concept)| OR << 389109008 |Group (social concept)|)]], [[0..1]] 405813007 |Procedure site - Direct| = [[+scg(<< 442083009 |Anatomical or acquired body structure (body structure)|)]], [[0..1]] 405814001 |Procedure site - Indirect| = [[+scg(<< 442083009 |Anatomical or acquired body structure (body structure)|)]], [[0..*]] 405815000 |Procedure device| = [[+scg(<< 49062001 |Device (physical object)|)]], [[0..*]] 405816004 |Procedure morphology| = [[+scg(<< 49755003 |Morphologically abnormal structure (morphologic abnormality)|)]], [[0..*]] 424226004 |Using device| = [[+scg(<< 49062001 |Device (physical object)|)]], [[0..1]] 424244007 |Using energy| = [[+scg(<< 78621006 |Physical force (physical force)|)]], [[0..1]] 424361007 |Using substance| = [[+scg(<< 105590001 |Substance (substance)|)]], [[0..1]] 425391005 |Using access device| = [[+scg(<< 49062001 |Device (physical object)|)]] }",http://snomed.org/dom71388002
